iso3,Year,Population
POL,2013,38040196.0
PRK,2013,25329451.0
PRT,2013,10457295.0
PRY,2013,5982445.0
QAT,2013,1916426.0
ROU,2013,19983693.0
RUS,2013,143805638.0
SAU,2013,27624004.0
SDN,2013,37785849.0
SEN,2013,13710849.0
SGP,2013,5399162.0
SLE,2013,6714051.0
SLV,2013,6138839.0
SRB,2013,7166553.0
SSD,2013,11166275.0
SVK,2013,5413393.0
SVN,2013,2059953.0
SWE,2013,9600379.0
SYR,2013,21666917.0
TCD,2013,13691079.0
TGO,2013,7285442.0
THA,2013,69845114.0
TJK,2013,8216724.0
TKM,2013,5939341.0
TUN,2013,11141361.0
TUR,2013,76147624.0
TZA,2013,48824128.0
UGA,2013,35337042.0
UKR,2013,46126770.0
URY,2013,3345337.0
USA,2013,316726282.0
UZB,2013,29724065.0
VEN,2013,29912198.0
VNM,2013,90573104.0
YEM,2013,29312952.0
ZAF,2013,54678791.0
ZMB,2013,15398997.0
ZWE,2013,14013808.0
AFG,2014,32792523.0
AGO,2014,27160769.0
ALB,2014,2773767.0
ARE,2014,8059440.0
ARG,2014,43024071.0
ARM,2014,3013800.0
AUS,2014,23475686.0
AUT,2014,8546356.0
AZE,2014,9535079.0
BEL,2014,11209057.0
BEN,2014,11030004.0
BFA,2014,18229461.0
BGD,2014,157964929.0
BGR,2014,7073572.0
BIH,2014,3564829.0
BLR,2014,9448515.0
BOL,2014,10848888.0
BRA,2014,200085127.0
BWA,2014,2172044.0
CAN,2014,35434066.0
CHE,2014,8188649.0
CHL,2014,17864195.0
CHN,2014,1371860000.0
CIV,2014,24527395.0
CMR,2014,22059893.0
COD,2014,78403242.0
COG,2014,4975880.0
COL,2014,46565429.0
CRI,2014,4767119.0
CUB,2014,11285775.0
CZE,2014,10525347.0
DEU,2014,80982500.0
DNK,2014,5643475.0
DOM,2014,10315528.0
DZA,2014,39205031.0
ECU,2014,16035124.0
EGY,2014,97528654.0
ESP,2014,46460733.0
ETH,2014,101115610.0
FIN,2014,5461512.0
FRA,2014,66312067.0
GAB,2014,1978399.0
GBR,2014,64620000.0
GEO,2014,3719414.0
GHA,2014,28041592.0
GIN,2014,11472924.0
GRC,2014,10892413.0
GTM,2014,15681725.0
HKG,2014,7229500.0
HND,2014,9063122.0
HRV,2014,4201598.0
HUN,2014,9833038.0
IDN,2014,258877399.0
IND,2014,1312277191.0
IRL,2014,4657740.0
IRN,2014,81502045.0
IRQ,2014,36550059.0
ISR,2014,8215700.0
ITA,2014,60320707.0
JAM,2014,2793749.0
JOR,2014,8791710.0
JPN,2014,127276000.0
KAZ,2014,17816285.0
KEN,2014,46051440.0
KGZ,2014,5905848.0
KHM,2014,15396772.0
KOR,2014,50746659.0
KWT,2014,3665876.0
LAO,2014,6703172.0
LBN,2014,6346990.0
LBR,2014,4564293.0
LBY,2014,6427252.0
LKA,2014,20778000.0
LTU,2014,2937253.0
MAR,2014,34204780.0
MDA,2014,2857815.0
MDG,2014,24764348.0
MEX,2014,119784261.0
MKD,2014,1917557.0
MLI,2014,18020267.0
MMR,2014,50681634.0
MNG,2014,2963113.0
MOZ,2014,25788475.0
MRT,2014,3848514.0
MWI,2014,16621538.0
MYS,2014,30696137.0
NAM,2014,2312139.0
NER,2014,19215909.0
NGA,2014,185896915.0
NIC,2014,6066492.0
NLD,2014,16865008.0
NOR,2014,5137232.0
NZL,2014,4516500.0
OMN,2014,4002439.0
PAK,2014,214264647.0
PAN,2014,3892101.0
PER,2014,30115826.0
PHL,2014,103767130.0
PNG,2014,8523441.0
POL,2014,38011735.0
PRK,2014,25451262.0
PRT,2014,10401062.0
PRY,2014,6069811.0
QAT,2014,2151745.0
ROU,2014,19908979.0
RUS,2014,144237223.0
SAU,2014,28309273.0
SDN,2014,38823318.0
SEN,2014,14152102.0
SGP,2014,5469724.0
SLE,2014,6876385.0
SLV,2014,6162955.0
SRB,2014,7131787.0
SSD,2014,11235073.0
SVK,2014,5418649.0
SVN,2014,2061980.0
SWE,2014,9696110.0
SYR,2014,20273659.0
TCD,2014,14188678.0
TGO,2014,7472450.0
THA,2014,70216367.0
TJK,2014,8425552.0
TKM,2014,6075283.0
TUN,2014,11274288.0
TUR,2014,77181884.0
TZA,2014,50351512.0
UGA,2014,36395539.0
UKR,2014,45972380.0
URY,2014,3356334.0
USA,2014,319257560.0
UZB,2014,30222994.0
VEN,2014,30254079.0
VNM,2014,91679578.0
YEM,2014,30226309.0
ZAF,2014,55594838.0
ZMB,2014,15895315.0
ZWE,2014,14207359.0
AFG,2015,33831764.0
AGO,2015,28157798.0
ALB,2015,2731293.0
ARE,2015,8505237.0
ARG,2015,43477012.0
ARM,2015,3004600.0
AUS,2015,23815995.0
AUT,2015,8642699.0
AZE,2015,9649341.0
BEL,2015,11274196.0
BEN,2015,11360681.0
BFA,2015,18777487.0
BGD,2015,159383179.0
BGR,2015,6984225.0
BIH,2015,3518541.0
BLR,2015,9461076.0
BOL,2015,11014705.0
BRA,2015,201675532.0
BWA,2015,2203273.0
CAN,2015,35704498.0
CHE,2015,8282396.0
CHL,2015,18047625.0
CHN,2015,1379860000.0
CIV,2015,25246342.0
CMR,2015,22763414.0
COD,2015,81035531.0
COG,2015,5097581.0
COL,2015,46969940.0
CRI,2015,4818038.0
CUB,2015,11275065.0
CZE,2015,10546059.0
DEU,2015,81686611.0
DNK,2015,5683483.0
DOM,2015,10434829.0
DZA,2015,40019529.0
ECU,2015,16266225.0
EGY,2015,99597342.0
ESP,2015,46422303.0
ETH,2015,103867135.0
FIN,2015,5479531.0
FRA,2015,66548272.0
GAB,2015,2040989.0
GBR,2015,65088000.0
GEO,2015,3725276.0
GHA,2015,28696068.0
GIN,2015,11767070.0
GRC,2015,10820883.0
GTM,2015,15971743.0
HKG,2015,7291300.0
HND,2015,9237305.0
HRV,2015,4151725.0
HUN,2015,9797755.0
IDN,2015,261799249.0
IND,2015,1328024498.0
IRL,2015,4701957.0
IRN,2015,82619362.0
IRQ,2015,37560535.0
ISR,2015,8380100.0
ITA,2015,60229605.0
JAM,2015,2802534.0
JOR,2015,9544729.0
JPN,2015,127141000.0
KAZ,2015,18084169.0
KEN,2015,47088526.0
KGZ,2015,6040036.0
KHM,2015,15623251.0
KOR,2015,51014947.0
KWT,2015,3834574.0
LAO,2015,6801645.0
LBN,2015,6472469.0
LBR,2015,4659431.0
LBY,2015,6531819.0
LKA,2015,20970000.0
LTU,2015,2911109.0
MAR,2015,34607588.0
MDA,2015,2835978.0
MDG,2015,25426702.0
MEX,2015,121072306.0
MKD,2015,1912430.0
MLI,2015,18593022.0
MMR,2015,51089056.0
MNG,2015,3026864.0
MOZ,2015,26547572.0
MRT,2015,3965959.0
MWI,2015,17085587.0
MYS,2015,31232798.0
NAM,2015,2374300.0
NER,2015,19939498.0
NGA,2015,190671878.0
NIC,2015,6149417.0
NLD,2015,16939923.0
NOR,2015,5188607.0
NZL,2015,4609400.0
OMN,2015,4184895.0
PAK,2015,217290883.0
PAN,2015,3960035.0
PER,2015,30457600.0
PHL,2015,105312992.0
PNG,2015,8743246.0
POL,2015,37986412.0
PRK,2015,25575350.0
PRT,2015,10358076.0
PRY,2015,6159103.0
QAT,2015,2344557.0
ROU,2015,19815616.0
RUS,2015,144640716.0
SAU,2015,29816382.0
SDN,2015,40024431.0
SEN,2015,14593331.0
SGP,2015,5535002.0
SLE,2015,7037655.0
SLV,2015,6183676.0
SRB,2015,7095383.0
SSD,2015,11107561.0
SVK,2015,5423801.0
SVN,2015,2063531.0
SWE,2015,9799186.0
SYR,2015,19424618.0
TCD,2015,14647621.0
TGO,2015,7663195.0
THA,2015,70540795.0
TJK,2015,8643840.0
TKM,2015,6215770.0
TUN,2015,11402264.0
TUR,2015,78218479.0
TZA,2015,52020962.0
UGA,2015,37531446.0
UKR,2015,45784896.0
URY,2015,3368017.0
USA,2015,321815121.0
UZB,2015,30749346.0
VEN,2015,30573972.0
VNM,2015,92823254.0
YEM,2015,31159379.0
ZAF,2015,56723537.0
ZMB,2015,16399089.0
ZWE,2015,14399013.0
AFG,2016,34700612.0
AGO,2016,29183070.0
ALB,2016,2689469.0
ARE,2016,8935095.0
ARG,2016,43900313.0
ARM,2016,2992300.0
AUS,2016,24190907.0
AUT,2016,8736668.0
AZE,2016,9757812.0
BEL,2016,11331422.0
BEN,2016,11697842.0
BFA,2016,19334856.0
BGD,2016,160811932.0
BGR,2016,6894139.0
BIH,2016,3473003.0
BLR,2016,9469379.0
BOL,2016,11180020.0
BRA,2016,203218114.0
BWA,2016,2234776.0
CAN,2016,36110803.0
CHE,2016,8373338.0
CHL,2016,18267221.0
CHN,2016,1387790000.0
CIV,2016,25989405.0
CMR,2016,23454161.0
COD,2016,83956415.0
COG,2016,5222536.0
COL,2016,47437512.0
CRI,2016,4866998.0
CUB,2016,11265612.0
CZE,2016,10566332.0
DEU,2016,82348669.0
DNK,2016,5728010.0
DOM,2016,10551430.0
DZA,2016,40850721.0
ECU,2016,16505139.0
EGY,2016,101644589.0
ESP,2016,46458139.0
ETH,2016,106718162.0
FIN,2016,5495303.0
FRA,2016,66724104.0
GAB,2016,2100306.0
GBR,2016,65607000.0
GEO,2016,3727505.0
GHA,2016,29356742.0
GIN,2016,12073030.0
GRC,2016,10775971.0
GTM,2016,16268760.0
HKG,2016,7336600.0
HND,2016,9412380.0
HRV,2016,4106867.0
HUN,2016,9759755.0
IDN,2016,264627418.0
IND,2016,1343944296.0
IRL,2016,4762722.0
IRN,2016,83812228.0
IRQ,2016,38469627.0
ISR,2016,8546000.0
ITA,2016,60115223.0
JAM,2016,2809915.0
JOR,2016,10006367.0
JPN,2016,127076000.0
KAZ,2016,18363600.0
KEN,2016,48139687.0
KGZ,2016,6175338.0
KHM,2016,15852803.0
KOR,2016,51217803.0
KWT,2016,4004096.0
LAO,2016,6908802.0
LBN,2016,6323060.0
LBR,2016,4755608.0
LBY,2016,6632126.0
LKA,2016,21209000.0
LTU,2016,2877325.0
MAR,2016,35023457.0
MDA,2016,2803186.0
MDG,2016,26099952.0
MEX,2016,122251351.0
MKD,2016,1906313.0
MLI,2016,19191289.0
MMR,2016,51495696.0
MNG,2016,3088856.0
MOZ,2016,27337105.0
MRT,2016,4086657.0
MWI,2016,17557739.0
MYS,2016,31789685.0
NAM,2016,2439213.0
NER,2016,20685753.0
NGA,2016,195443700.0
NIC,2016,6232666.0
NLD,2016,17030314.0
NOR,2016,5234519.0
NZL,2016,4714100.0
OMN,2016,4390877.0
PAK,2016,220138869.0
PAN,2016,4029086.0
PER,2016,30866494.0
PHL,2016,106735719.0
PNG,2016,8961718.0
POL,2016,37970087.0
PRK,2016,25698326.0
PRT,2016,10325452.0
PRY,2016,6249126.0
QAT,2016,2477113.0
ROU,2016,19702267.0
RUS,2016,145015460.0
SAU,2016,30954198.0
SDN,2016,41259892.0
SEN,2016,15034521.0
SGP,2016,5607283.0
SLE,2016,7205328.0
SLV,2016,6200800.0
SRB,2016,7058322.0
SSD,2016,10830102.0
SVK,2016,5430798.0
SVN,2016,2065042.0
SWE,2016,9923085.0
SYR,2016,19193834.0
TCD,2016,15114655.0
TGO,2016,7858289.0
THA,2016,70859841.0
TJK,2016,8865631.0
TKM,2016,6360041.0
TUN,2016,11528674.0
TUR,2016,79277962.0
TZA,2016,53824013.0
UGA,2016,38799152.0
UKR,2016,45616832.0
URY,2016,3379283.0
USA,2016,324353340.0
UZB,2016,31284568.0
VEN,2016,30765720.0
VNM,2016,94000117.0
YEM,2016,32109010.0
ZAF,2016,57259551.0
ZMB,2016,16914423.0
ZWE,2016,14600294.0
AFG,2017,35688935.0
AGO,2017,30234839.0
ALB,2017,2648285.0
ARE,2017,9223225.0
ARG,2017,44288894.0
ARM,2017,2979400.0
AUS,2017,24592588.0
AUT,2017,8797566.0
AZE,2017,9854033.0
BEL,2017,11375158.0
BEN,2017,12039780.0
BFA,2017,19894407.0
BGD,2017,162186147.0
BGR,2017,6803468.0
BIH,2017,3428682.0
BLR,2017,9458989.0
BOL,2017,11344587.0
BRA,2017,204703445.0
BWA,2017,2266747.0
CAN,2017,36545075.0
CHE,2017,8451840.0
CHL,2017,18558868.0
CHN,2017,1396215000.0
CIV,2017,26733372.0
CMR,2017,24128601.0
COD,2017,87083398.0
COG,2017,5351011.0
COL,2017,48131078.0
CRI,2017,4913177.0
CUB,2017,11247829.0
CZE,2017,10594438.0
DEU,2017,82657002.0
DNK,2017,5764980.0
DOM,2017,10666843.0
DZA,2017,41689299.0
ECU,2017,16759519.0
EGY,2017,103696057.0
ESP,2017,46571232.0
ETH,2017,109666481.0
FIN,2017,5508214.0
FRA,2017,66918020.0
GAB,2017,2156900.0
GBR,2017,65966000.0
GEO,2017,3728004.0
GHA,2017,30008354.0
GIN,2017,12385659.0
GRC,2017,10754679.0
GTM,2017,16567357.0
HKG,2017,7393200.0
HND,2017,9588137.0
HRV,2017,4041407.0
HUN,2017,9726756.0
IDN,2017,267346658.0
IND,2017,1359657400.0
IRL,2017,4827445.0
IRN,2017,85026754.0
IRQ,2017,39337353.0
ISR,2017,8713300.0
ITA,2017,60002252.0
JAM,2017,2815764.0
JOR,2017,10234226.0
JPN,2017,126972000.0
KAZ,2017,18651931.0
KEN,2017,49197766.0
KGZ,2017,6306696.0
KHM,2017,16073372.0
KOR,2017,51361911.0
KWT,2017,4154812.0
LAO,2017,7018147.0
LBN,2017,6160128.0
LBR,2017,4848925.0
LBY,2017,6738770.0
LKA,2017,21453000.0
LTU,2017,2842639.0
MAR,2017,35446392.0
MDA,2017,2755189.0
MDG,2017,26788375.0
MEX,2017,123400057.0
MKD,2017,1898657.0
MLI,2017,19813011.0
MMR,2017,51894938.0
MNG,2017,3148917.0
MOZ,2017,28166393.0
MRT,2017,4210600.0
MWI,2017,18039715.0
MYS,2017,32355644.0
NAM,2017,2506853.0
NER,2017,21435446.0
NGA,2017,200254579.0
NIC,2017,6316231.0
NLD,2017,17131296.0
NOR,2017,5276968.0
NZL,2017,4813600.0
OMN,2017,4537396.0
PAK,2017,223273967.0
PAN,2017,4098707.0
PER,2017,31324637.0
PHL,2017,108119693.0
PNG,2017,9178714.0
POL,2017,37974826.0
PRK,2017,25817709.0
PRT,2017,10300300.0
PRY,2017,6338660.0
QAT,2017,2545820.0
ROU,2017,19588715.0
RUS,2017,145293260.0
SAU,2017,30977355.0
SDN,2017,42714306.0
SEN,2017,15475002.0
SGP,2017,5612253.0
SLE,2017,7379299.0
SLV,2017,6213533.0
SRB,2017,7020858.0
SSD,2017,10259154.0
SVK,2017,5439232.0
SVN,2017,2066388.0
SWE,2017,10057698.0
SYR,2017,19224668.0
TCD,2017,15622759.0
TGO,2017,8057140.0
THA,2017,71160187.0
TJK,2017,9085946.0
TKM,2017,6507061.0
TUN,2017,11650498.0
TUR,2017,80312698.0
TZA,2017,55652890.0
UGA,2017,40177388.0
UKR,2017,45436041.0
URY,2017,3388438.0
USA,2017,326608609.0
UZB,2017,31819178.0
VEN,2017,30565323.0
VNM,2017,95176977.0
YEM,2017,33090921.0
ZAF,2017,57635162.0
ZMB,2017,17441320.0
ZWE,2017,14812482.0
AFG,2018,36743039.0
AGO,2018,31297155.0
ALB,2018,2607733.0
ARE,2018,9346701.0
ARG,2018,44654882.0
ARM,2018,2969000.0
AUS,2018,24963258.0
AUT,2018,8840521.0
AZE,2018,9939771.0
BEL,2018,11427054.0
BEN,2018,12383347.0
BFA,2018,20438288.0
BGD,2018,163523103.0
BGR,2018,6710798.0
BIH,2018,3387000.0
BLR,2018,9438785.0
BOL,2018,11508368.0
BRA,2018,206107261.0
BWA,2018,2299141.0
CAN,2018,37072620.0
CHE,2018,8514329.0
CHL,2018,18893191.0
CHN,2018,1402760000.0
CIV,2018,27464173.0
CMR,2018,24806383.0
COD,2018,90047644.0
COG,2018,5483118.0
COL,2018,49024465.0
CRI,2018,4957818.0
CUB,2018,11227118.0
CZE,2018,10629928.0
DEU,2018,82905782.0
DNK,2018,5793636.0
DOM,2018,10782053.0
DZA,2018,42505035.0
ECU,2018,17049547.0
EGY,2018,105682094.0
ESP,2018,46782011.0
ETH,2018,112664152.0
FIN,2018,5515525.0
FRA,2018,67158348.0
GAB,2018,2212318.0
GBR,2018,66289000.0
GEO,2018,3726549.0
GHA,2018,30637585.0
GIN,2018,12704774.0
GRC,2018,10732882.0
GTM,2018,16845685.0
HKG,2018,7452600.0
HND,2018,9765210.0
HRV,2018,3988775.0
HUN,2018,9706964.0
IDN,2018,269951846.0
IND,2018,1374659064.0
IRL,2018,4898022.0
IRN,2018,86117998.0
IRQ,2018,40265624.0
ISR,2018,8882800.0
ITA,2018,60148658.0
JAM,2018,2820097.0
JOR,2018,10462306.0
JPN,2018,126811000.0
KAZ,2018,18932727.0
KEN,2018,50207107.0
KGZ,2018,6444079.0
KHM,2018,16274522.0
KOR,2018,51585058.0
KWT,2018,4323515.0
LAO,2018,7128045.0
LBN,2018,5984119.0
LBR,2018,4944726.0
LBY,2018,6849055.0
LKA,2018,21670000.0
LTU,2018,2819200.0
MAR,2018,35839760.0
MDA,2018,2707203.0
MDG,2018,27494926.0
MEX,2018,124573711.0
MKD,2018,1889051.0
MLI,2018,20442030.0
MMR,2018,52272247.0
MNG,2018,3208189.0
MOZ,2018,29018644.0
MRT,2018,4337685.0
MWI,2018,18528081.0
MYS,2018,32910967.0
NAM,2018,2577327.0
NER,2018,22188069.0
NGA,2018,204938755.0
NIC,2018,6400080.0
NLD,2018,17231624.0
NOR,2018,5311916.0
NZL,2018,4900600.0
OMN,2018,4597877.0
PAK,2018,226928892.0
PAN,2018,4167860.0
PER,2018,31897584.0
PHL,2018,109465287.0
PNG,2018,9394513.0
POL,2018,37974750.0
PRK,2018,25931147.0
PRT,2018,10283822.0
PRY,2018,6427382.0
QAT,2018,2580734.0
ROU,2018,19473970.0
RUS,2018,145398106.0
SAU,2018,30196281.0
SDN,2018,44230596.0
SEN,2018,15914498.0
SGP,2018,5638676.0
SLE,2018,7554563.0
SLV,2018,6219807.0
SRB,2018,6982604.0
SSD,2018,10122977.0
SVK,2018,5446771.0
SVN,2018,2073894.0
SWE,2018,10175214.0
SYR,2018,19577845.0
TCD,2018,16156531.0
TGO,2018,8258778.0
THA,2018,71376079.0
TJK,2018,9307333.0
TKM,2018,6655524.0
TUN,2018,11765514.0
TUR,2018,81407204.0
TZA,2018,57437145.0
UGA,2018,41565831.0
UKR,2018,45208907.0
URY,2018,3394534.0
USA,2018,328529577.0
UZB,2018,32373490.0
VEN,2018,29807592.0
VNM,2018,96237319.0
YEM,2018,34085182.0
ZAF,2018,58613001.0
ZMB,2018,17973569.0
ZWE,2018,15034452.0
AFG,2019,37856121.0
AGO,2019,32375632.0
ALB,2019,2567801.0
ARE,2019,9445785.0
ARG,2019,44973465.0
ARM,2019,2962500.0
AUS,2019,25334826.0
AUT,2019,8879920.0
AZE,2019,10024283.0
BEL,2019,11488980.0
BEN,2019,12726755.0
BFA,2019,20961952.0
BGD,2019,164913055.0
BGR,2019,6616726.0
BIH,2019,3345533.0
BLR,2019,9419758.0
BOL,2019,11671386.0
BRA,2019,207455459.0
BWA,2019,2332083.0
CAN,2019,37618495.0
CHE,2019,8575280.0
CHL,2019,19197744.0
CHN,2019,1407745000.0
CIV,2019,28193009.0
CMR,2019,25506095.0
COD,2019,92947442.0
COG,2019,5616661.0
COL,2019,49907985.0
CRI,2019,4999553.0
CUB,2019,11202846.0
CZE,2019,10671870.0
DEU,2019,83092962.0
DNK,2019,5814422.0
DOM,2019,10894043.0
DZA,2019,43294546.0
ECU,2019,17340021.0
EGY,2019,107553158.0
ESP,2019,47118501.0
ETH,2019,115737383.0
FIN,2019,5521606.0
FRA,2019,67382061.0
GAB,2019,2267706.0
GBR,2019,66631000.0
GEO,2019,3720161.0
GHA,2019,31258945.0
GIN,2019,13034346.0
GRC,2019,10721582.0
GTM,2019,17103803.0
HKG,2019,7507900.0
HND,2019,9943633.0
HRV,2019,3949390.0
HUN,2019,9694824.0
IDN,2019,272489381.0
IND,2019,1389030312.0
IRL,2019,4976456.0
IRN,2019,87051648.0
IRQ,2019,41192171.0
ISR,2019,9054000.0
ITA,2019,59729081.0
JAM,2019,2823271.0
JOR,2019,10671891.0
JPN,2019,126633000.0
KAZ,2019,19209555.0
KEN,2019,51202827.0
KGZ,2019,6590211.0
KHM,2019,16481304.0
KOR,2019,51764822.0
KWT,2019,4442316.0
LAO,2019,7237636.0
LBN,2019,5794594.0
LBR,2019,5043721.0
LBY,2019,6951033.0
LKA,2019,21803000.0
LTU,2019,2811089.0
MAR,2019,36210898.0
MDA,2019,2664224.0
MDG,2019,28219554.0
MEX,2019,125762982.0
MKD,2019,1876262.0
MLI,2019,21068405.0
MMR,2019,52640713.0
MNG,2019,3267673.0
MOZ,2019,29884380.0
MRT,2019,4467708.0
MWI,2019,19025752.0
MYS,2019,33440596.0
NAM,2019,2650494.0
NER,2019,22947757.0
NGA,2019,209485641.0
NIC,2019,6483657.0
NLD,2019,17344874.0
NOR,2019,5347896.0
NZL,2019,4970300.0
OMN,2019,4591241.0
PAK,2019,230800899.0
PAN,2019,4234700.0
PER,2019,32449303.0
PHL,2019,110804683.0
PNG,2019,9609010.0
POL,2019,37965475.0
PRK,2019,26037632.0
PRT,2019,10286263.0
PRY,2019,6515058.0
QAT,2019,2638657.0
ROU,2019,19371648.0
RUS,2019,145453291.0
SAU,2019,30063799.0
SDN,2019,45548175.0
SEN,2019,16352922.0
SGP,2019,5703569.0
SLE,2019,7731991.0
SLV,2019,6222318.0
SRB,2019,6945235.0
SSD,2019,10423384.0
SVK,2019,5454147.0
SVN,2019,2088385.0
SWE,2019,10278887.0
SYR,2019,20353534.0
TCD,2019,16685223.0
TGO,2019,8463068.0
THA,2019,71522271.0
TJK,2019,9529966.0
TKM,2019,6803944.0
TUN,2019,11875081.0
TUR,2019,82579440.0
TZA,2019,59174891.0
UGA,2019,42999637.0
UKR,2019,44957458.0
URY,2019,3397206.0
USA,2019,330226227.0
UZB,2019,32964701.0
VEN,2019,28938098.0
VNM,2019,97173776.0
YEM,2019,35111408.0
ZAF,2019,59587885.0
ZMB,2019,18513839.0
ZWE,2019,15271368.0
AFG,2020,39068979.0
AGO,2020,33451132.0
ALB,2020,2528480.0
ARE,2020,9401038.0
ARG,2020,45191965.0
ARM,2020,2961500.0
AUS,2020,25649248.0
AUT,2020,8916864.0
AZE,2020,10093121.0
BEL,2020,11538604.0
BEN,2020,13070169.0
BFA,2020,21478690.0
BGD,2020,166298024.0
BGR,2020,6550696.0
BIH,2020,3299349.0
BLR,2020,9379952.0
BOL,2020,11816299.0
BRA,2020,208660842.0
BWA,2020,2365894.0
CAN,2020,38028638.0
CHE,2020,8638167.0
CHL,2020,19370624.0
CHN,2020,1411100000.0
CIV,2020,28915449.0
CMR,2020,26210558.0
COD,2020,95989998.0
COG,2020,5752791.0
COL,2020,50629997.0
CRI,2020,5034320.0
CUB,2020,11176354.0
CZE,2020,10697858.0
DEU,2020,83160871.0
DNK,2020,5831404.0
DOM,2020,11008300.0
DZA,2020,44042091.0
ECU,2020,17546065.0
EGY,2020,109315124.0
ESP,2020,47359424.0
ETH,2020,118917671.0
FIN,2020,5529543.0
FRA,2020,67601110.0
GAB,2020,2322539.0
GBR,2020,66744000.0
GEO,2020,3722716.0
GHA,2020,31887809.0
GIN,2020,13371183.0
GRC,2020,10698599.0
GTM,2020,17357325.0
HKG,2020,7481000.0
HND,2020,10119640.0
HRV,2020,3914206.0
HUN,2020,9670419.0
IDN,2020,274814866.0
IND,2020,1402617695.0
IRL,2020,5039747.0
IRN,2020,87723443.0
IRQ,2020,42116605.0
ISR,2020,9215100.0
ITA,2020,59438851.0
JAM,2020,2830739.0
JOR,2020,10865228.0
JPN,2020,126261000.0
KAZ,2020,19482117.0
KEN,2020,52217334.0
KGZ,2020,6726596.0
KHM,2020,16725474.0
KOR,2020,51836239.0
KWT,2020,4400267.0
LAO,2020,7346533.0
LBN,2020,5702398.0
LBR,2020,5149463.0
LBY,2020,7045399.0
LKA,2020,21919000.0
LTU,2020,2810369.0
MAR,2020,36584208.0
MDA,2020,2635130.0
MDG,2020,28953556.0
MEX,2020,126799054.0
MKD,2020,1856124.0
MLI,2020,21713836.0
MMR,2020,53016522.0
MNG,2020,3327204.0
MOZ,2020,30783688.0
MRT,2020,4600131.0
MWI,2020,19533888.0
MYS,2020,33889558.0
NAM,2020,2728762.0
NER,2020,23717613.0
NGA,2020,213996181.0
NIC,2020,6565267.0
NLD,2020,17441500.0
NOR,2020,5379475.0
NZL,2020,5072400.0
OMN,2020,4522497.0
PAK,2020,235001746.0
PAN,2020,4293261.0
PER,2020,32838579.0
PHL,2020,112081264.0
PNG,2020,9815746.0
POL,2020,37515748.0
PRK,2020,26136312.0
PRT,2020,10297081.0
PRY,2020,6603739.0
QAT,2020,2794148.0
ROU,2020,19265250.0
RUS,2020,145245148.0
SAU,2020,31552510.0
SDN,2020,46789231.0
SEN,2020,16789219.0
SGP,2020,5685807.0
SLE,2020,7912558.0
SLV,2020,6234673.0
SRB,2020,6899126.0
SSD,2020,10698467.0
SVK,2020,5458827.0
SVN,2020,2102419.0
SWE,2020,10353442.0
SYR,2020,21049429.0
TCD,2020,17224679.0
TGO,2020,8669720.0
THA,2020,71641484.0
TJK,2020,9749310.0
TKM,2020,6949912.0
TUN,2020,11974057.0
TUR,2020,83384680.0
TZA,2020,60972798.0
UGA,2020,44457152.0
UKR,2020,44680014.0
URY,2020,3398968.0
USA,2020,331577720.0
UZB,2020,33586372.0
VEN,2020,28444077.0
VNM,2020,98079191.0
YEM,2020,36134863.0
ZAF,2020,60562381.0
ZMB,2020,19059395.0
ZWE,2020,15526888.0
AFG,2021,40000412.0
AGO,2021,34532429.0
ALB,2021,2489762.0
ARE,2021,9575152.0
ARG,2021,45312281.0
ARM,2021,2962300.0
AUS,2021,25685412.0
AUT,2021,8955797.0
AZE,2021,10137750.0
BEL,2021,11586195.0
BEN,2021,13413417.0
BFA,2021,21995243.0
BGD,2021,167658854.0
BGR,2021,6507301.0
BIH,2021,3244907.0
BLR,2021,9302585.0
BOL,2021,11937360.0
BRA,2021,209550294.0
BWA,2021,2401441.0
CAN,2021,38239864.0
CHE,2021,8704546.0
CHL,2021,19456334.0
CHN,2021,1412360000.0
CIV,2021,29639736.0
CMR,2021,26915758.0
COD,2021,99148932.0
COG,2021,5892183.0
COL,2021,51188173.0
CRI,2021,5059988.0
CUB,2021,11122168.0
CZE,2021,10505772.0
DEU,2021,83196078.0
DNK,2021,5856733.0
DOM,2021,11123476.0
DZA,2021,44761099.0
ECU,2021,17682454.0
EGY,2021,110957008.0
ESP,2021,47443821.0
ETH,2021,122138588.0
FIN,2021,5541017.0
FRA,2021,67842811.0
GAB,2021,2376722.0
GBR,2021,66984000.0
GEO,2021,3708610.0
GHA,2021,32518665.0
GIN,2021,13710513.0
GRC,2021,10569207.0
GTM,2021,17598650.0
HKG,2021,7413100.0
HND,2021,10289877.0
HRV,2021,3878981.0
HUN,2021,9630932.0
IDN,2021,276758053.0
IND,2021,1414203896.0
IRL,2021,5110585.0
IRN,2021,88455488.0
IRQ,2021,43071211.0
ISR,2021,9371400.0
ITA,2021,59133173.0
JAM,2021,2837682.0
JOR,2021,11066356.0
JPN,2021,125681593.0
KAZ,2021,19743603.0
KEN,2021,53219166.0
KGZ,2021,6851224.0
KHM,2021,16974305.0
KOR,2021,51769539.0
KWT,2021,4360865.0
LAO,2021,7453194.0
LBN,2021,5718122.0
LBR,2021,5259323.0
LBY,2021,7135175.0
LKA,2021,22156000.0
LTU,2021,2808380.0
MAR,2021,36954442.0
MDA,2021,2595809.0
MDG,2021,29691083.0
MEX,2021,127648148.0
MKD,2021,1837114.0
MLI,2021,22388630.0
